source_file,segment,condition,time_s,rri_ms,artifact,artifact_reason,interpolated,corrected_nni_ms
0727 chen_try.vhdr,task,task,239.916,773.0,False,,False,773.0
0727 chen_try.vhdr,task,task,240.709,793.0,False,,False,793.0
0727 chen_try.vhdr,task,task,241.518,809.0,False,,False,809.0
0727 chen_try.vhdr,task,task,242.324,806.0,False,,False,806.0
0727 chen_try.vhdr,task,task,243.071,747.0,False,,False,747.0
0727 chen_try.vhdr,task,task,243.798,727.0,False,,False,727.0
0727 chen_try.vhdr,task,task,244.552,754.0,False,,False,754.0
0727 chen_try.vhdr,task,task,245.38,828.0,False,,False,828.0
0727 chen_try.vhdr,task,task,246.31,930.0,False,,False,930.0
0727 chen_try.vhdr,task,task,247.257,947.0,True,global_mad,True,892.0
0727 chen_try.vhdr,task,task,248.111,854.0,False,,False,854.0
0727 chen_try.vhdr,task,task,248.954,843.0,False,,False,843.0
0727 chen_try.vhdr,task,task,249.795,841.0,False,,False,841.0
0727 chen_try.vhdr,task,task,250.624,829.0,False,,False,829.0
0727 chen_try.vhdr,task,task,251.378,754.0,False,,False,754.0
0727 chen_try.vhdr,task,task,252.145,767.0,False,,False,767.0
0727 chen_try.vhdr,task,task,252.953,808.0,False,,False,808.0
0727 chen_try.vhdr,task,task,253.825,872.0,False,,False,872.0
0727 chen_try.vhdr,task,task,254.743,918.0,False,,False,918.0
0727 chen_try.vhdr,task,task,255.587,844.0,False,,False,844.0
0727 chen_try.vhdr,task,task,256.417,830.0,False,,False,830.0
0727 chen_try.vhdr,task,task,257.247,830.0,False,,False,830.0
0727 chen_try.vhdr,task,task,258.036,789.0,False,,False,789.0
0727 chen_try.vhdr,task,task,258.842,806.0,False,,False,806.0
0727 chen_try.vhdr,task,task,259.692,850.0,False,,False,850.0
0727 chen_try.vhdr,task,task,260.609,917.0,False,,False,917.0
0727 chen_try.vhdr,task,task,261.426,817.0,False,,False,817.0
0727 chen_try.vhdr,task,task,262.245,819.0,False,,False,819.0
0727 chen_try.vhdr,task,task,263.141,896.0,False,,False,896.0
0727 chen_try.vhdr,task,task,264.094,953.0,True,global_mad,True,903.0
0727 chen_try.vhdr,task,task,265.004,910.0,False,,False,910.0
0727 chen_try.vhdr,task,task,265.828,824.0,False,,False,824.0
0727 chen_try.vhdr,task,task,266.664,836.0,False,,False,836.0
0727 chen_try.vhdr,task,task,267.493,829.0,False,,False,829.0
0727 chen_try.vhdr,task,task,268.292,799.0,False,,False,799.0
0727 chen_try.vhdr,task,task,269.098,806.0,False,,False,806.0
0727 chen_try.vhdr,task,task,269.931,833.0,False,,False,833.0
0727 chen_try.vhdr,task,task,270.767,836.0,False,,False,836.0
0727 chen_try.vhdr,task,task,271.567,800.0,False,,False,800.0
0727 chen_try.vhdr,task,task,272.395,828.0,False,,False,828.0
0727 chen_try.vhdr,task,task,273.274,879.0,False,,False,879.0
0727 chen_try.vhdr,task,task,274.141,867.0,False,,False,867.0
0727 chen_try.vhdr,task,task,274.923,782.0,False,,False,782.0
0727 chen_try.vhdr,task,task,275.738,815.0,False,,False,815.0
0727 chen_try.vhdr,task,task,276.549,811.0,False,,False,811.0
0727 chen_try.vhdr,task,task,277.389,840.0,False,,False,840.0
0727 chen_try.vhdr,task,task,278.172,783.0,False,,False,783.0
0727 chen_try.vhdr,task,task,278.98,808.0,False,,False,808.0
0727 chen_try.vhdr,task,task,279.807,827.0,False,,False,827.0
0727 chen_try.vhdr,task,task,280.602,795.0,False,,False,795.0
0727 chen_try.vhdr,task,task,281.406,804.0,False,,False,804.0
0727 chen_try.vhdr,task,task,282.276,870.0,False,,False,870.0
0727 chen_try.vhdr,task,task,283.132,856.0,False,,False,856.0
0727 chen_try.vhdr,task,task,283.928,796.0,False,,False,796.0
0727 chen_try.vhdr,task,task,284.699,771.0,False,,False,771.0
0727 chen_try.vhdr,task,task,285.506,807.0,False,,False,807.0
0727 chen_try.vhdr,task,task,286.335,829.0,False,,False,829.0
0727 chen_try.vhdr,task,task,287.131,796.0,False,,False,796.0
0727 chen_try.vhdr,task,task,287.893,762.0,False,,False,762.0
0727 chen_try.vhdr,task,task,288.697,804.0,False,,False,804.0
0727 chen_try.vhdr,task,task,289.492,795.0,False,,False,795.0
0727 chen_try.vhdr,task,task,290.271,779.0,False,,False,779.0
0727 chen_try.vhdr,task,task,291.037,766.0,False,,False,766.0
0727 chen_try.vhdr,task,task,291.828,791.0,False,,False,791.0
0727 chen_try.vhdr,task,task,292.653,825.0,False,,False,825.0
0727 chen_try.vhdr,task,task,293.42,767.0,False,,False,767.0
0727 chen_try.vhdr,task,task,294.202,782.0,False,,False,782.0
0727 chen_try.vhdr,task,task,295.027,825.0,False,,False,825.0
0727 chen_try.vhdr,task,task,295.881,854.0,False,,False,854.0
0727 chen_try.vhdr,task,task,296.678,797.0,False,,False,797.0
0727 chen_try.vhdr,task,task,297.496,818.0,False,,False,818.0
0727 chen_try.vhdr,task,task,298.323,827.0,False,,False,827.0
0727 chen_try.vhdr,task,task,299.166,843.0,False,,False,843.0
0727 chen_try.vhdr,task,task,299.952,786.0,False,,False,786.0
0727 chen_try.vhdr,task,task,300.731,779.0,False,,False,779.0
0727 chen_try.vhdr,task,task,301.531,800.0,False,,False,800.0
0727 chen_try.vhdr,task,task,302.338,807.0,False,,False,807.0
0727 chen_try.vhdr,task,task,303.109,771.0,False,,False,771.0
0727 chen_try.vhdr,task,task,303.905,796.0,False,,False,796.0
0727 chen_try.vhdr,task,task,304.743,838.0,False,,False,838.0
0727 chen_try.vhdr,task,task,305.573,830.0,False,,False,830.0
0727 chen_try.vhdr,task,task,306.379,806.0,False,,False,806.0
0727 chen_try.vhdr,task,task,307.168,789.0,False,,False,789.0
0727 chen_try.vhdr,task,task,308.008,840.0,False,,False,840.0
0727 chen_try.vhdr,task,task,308.873,865.0,False,,False,865.0
0727 chen_try.vhdr,task,task,309.661,788.0,False,,False,788.0
0727 chen_try.vhdr,task,task,310.489,828.0,False,,False,828.0
